"code_muni","nome","2000","2002","2004","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
5104559,"Itaúba",75.527972,10.72197,30.325953,13.410428,1600.490809,49.429827,1.665617,6.339086,7.99958,2.050555,5.482703,25.444722,62.900553,24.172555,17.97131,24.72456,27.660411,13.59794,15.138205,8.3467,7.840845,22.719325
5104609,"Itiquira",4719.895019,128.364687,191.242194,79.199178,0,20.332569,0,20.525548,4.22096,6.059207,33.8741,10.307672,12.808442,37.558522,32.531897,20.901146,13.348408,5.984369,4.717584,1.664413,31.075132,7.246687
5104807,"Jaciara",1918.247047,24.806167,16.991669,18.48563,0,14.033001,0,3.153298,0,3.686284,1.313489,0.439984,1.468202,0.000857,0.055675,0.605709,0.27748,0.130303,1.464719,0.003424,0.002571,1.037483
5104906,"Jangada",273.433458,50.855364,99.292111,50.611492,0,24.457139,0,8.167357,0,5.07907,11.654887,8.607449,13.030217,4.352937,4.512548,6.212099,5.199376,7.125996,2.457258,3.442509,5.356816,2.847544
5105002,"Jauru",88.751019,12.461892,3.931879,4.739569,1099.125891,2.854565,0.1763,1.578116,0.253427,1.1868,1.376861,0.65704,0.57964,0.662089,0.7697,0.669018,0.267341,1.952686,3.735287,0.303402,0.465961,0.777066
5105101,"Juara",121.293269,21.946806,17.656303,16.66813,7644.541733,133.284937,30.855912,20.201785,57.461957,16.991402,20.706146,33.498137,51.295669,47.887977,21.548895,29.382343,92.96653,61.976817,97.834193,85.739619,126.04074,64.679552
5105150,"Juína",15.773654,5.239838,31.945371,6.614908,4316.998048,58.424836,20.736223,10.250067,8.340162,14.82749,28.655593,34.801173,56.635402,66.50911,33.478254,22.648145,52.815832,20.402696,51.164116,30.635985,34.966649,25.645945
5105176,"Juruena",0.19272,0.221628,0.033288,0.146292,1275.079371,47.424693,13.573191,14.324178,6.370921,10.129188,13.475773,6.487776,9.762696,12.176562,17.663133,5.3225,5.17857,8.094152,3.667581,8.231002,6.831569,3.573279
5105200,"Juscimeira",1689.505875,57.214499,81.940959,15.504984,0,7.958644,0,6.067737,0,3.619542,2.899982,0.873868,2.151639,0.67086,1.669248,1.801253,0.121499,0.472297,0.78386,0.502044,0.75941,0.6584
5105234,"Lambari D'oeste",55.276458,10.292509,6.061872,6.215035,1174.673829,3.890323,0.937248,1.25562,2.806072,0.678152,1.449903,1.031513,2.456671,4.068798,2.217079,3.3481,0.975979,3.00651,0.951004,0.611608,2.336196,0.996756
5105259,"Lucas do Rio Verde",2234.55296,72.668277,71.384245,12.619919,239.862142,35.265426,0.604128,10.05878,0.584164,12.411821,12.110232,7.283932,9.218019,0.965739,1.88905,4.766048,1.423536,6.457836,1.212901,0.26498,1.2501,1.743895
5105309,"Luciara",189.284243,38.755491,21.59152,12.672493,0,24.649882,0,7.071298,0,1.717843,5.659626,2.891227,9.584902,6.495274,3.702232,10.616949,3.04399,10.165951,11.097819,11.620729,10.232743,12.360034
5105507,"Vila Bela da Santíssima Trindade",819.314136,369.138763,236.135252,158.0924,4465.964773,204.365532,24.231045,102.247979,17.906236,11.309285,100.165882,75.862301,10.826483,115.849076,17.196122,187.359886,39.84079,46.878989,74.182556,47.273981,33.072186,32.001363
5105580,"Marcelândia",3.172959,3.640449,0.137375,0.51279,3232.254956,179.120225,3.386313,6.851489,20.901168,12.358199,37.249302,35.225033,46.70621,55.874891,48.053058,22.291688,96.473618,113.037738,133.89726,72.010404,111.1396,92.941067
5105606,"Matupá",0.212234,0.811807,0.112244,0.517386,1829.193301,75.575392,9.463772,10.703337,31.214536,13.541666,18.610201,19.160388,18.748183,19.613156,8.711075,5.691373,25.103071,18.96818,12.850243,13.207873,10.483322,8.843713
5105622,"Mirassol D'oeste",45.040053,0.834718,1.046533,0.557249,905.00135,6.433906,1.75589,2.649738,1.026492,0.995511,1.045141,0.303732,1.239181,1.846207,1.10682,1.850002,1.854644,2.412048,2.714141,0.798502,1.118038,1.642272
5105903,"Nobres",1005.993323,120.102366,98.749224,91.642018,0,61.000132,0,33.842694,0,60.690935,32.427946,80.109164,44.732342,15.130011,26.60606,26.093626,14.745319,19.864635,13.343983,7.809743,4.854562,2.955393
5106000,"Nortelândia",209.237301,5.462054,0.804446,3.928319,764.909184,1.427855,0.672471,1.756641,0.580236,0.286266,0.219894,0.326779,0.820358,0.589221,0.786225,0.783133,1.65502,1.100164,2.620877,0.401161,0.15984,0.231878
5106109,"Nossa Senhora do Livramento",1148.448572,155.105043,212.640044,140.220144,0,94.175816,0,60.998901,6.030466,17.031147,63.436176,30.941919,29.281955,66.278828,40.007225,55.312389,24.719918,35.858808,28.188808,19.927984,12.533891,19.058269
5106158,"Nova Bandeirantes",1.751124,0.537942,2.435027,2.376696,2854.482348,126.790682,52.599986,19.249781,49.1913,34.44282,64.503071,73.245819,41.908221,86.415539,48.861746,62.068393,130.097187,54.515803,125.292025,179.074678,70.091322,23.69051
5106174,"Nova Nazaré",525.842295,146.656065,95.416267,40.379478,0,63.970396,0,11.946578,0,18.209775,6.437728,6.05119,17.280649,12.457721,71.894073,235.3588,33.837633,8.119058,12.478415,8.746606,3.531165,3.863298
5106182,"Nova Lacerda",60.170979,56.40506,77.141636,30.879574,1781.010281,31.20858,8.997446,28.251427,15.106322,6.265021,41.786984,31.98065,18.198072,46.571797,20.319922,19.002944,9.924138,12.561616,22.94344,14.839359,23.183051,10.535106
5106190,"Nova Santa Helena",0,0,0,0,1332.684256,17.00637,3.684071,1.404276,4.063081,3.328097,5.38358,4.175339,2.895189,2.593252,3.510359,2.79832,6.664644,10.290971,9.156809,11.120749,28.290248,58.141095
5106208,"Nova Brasilândia",1525.397523,112.096136,67.32043,48.247962,0,75.164159,0,32.700773,0,54.259563,29.496383,11.86374,25.356211,7.934161,9.897959,13.180939,10.975772,10.335978,14.661761,14.018915,2.353948,15.349529
5106216,"Nova Canaã do Norte",24.898513,16.770393,127.416,35.099536,2935.876778,34.529846,4.921128,5.172803,4.401931,0.802994,4.242894,15.813043,20.094183,13.325091,12.957478,34.172814,29.580069,15.941942,22.415844,13.957712,10.621441,11.537622
5106224,"Nova Mutum",3484.456311,194.526151,258.235047,88.342554,1372.56726,117.035426,0.166272,20.297283,4.096651,37.660691,12.887088,8.687181,17.673605,5.332097,3.540162,11.573475,31.33127,4.704447,5.579285,11.358349,11.746615,9.065081
5106232,"Nova Olímpia",56.285333,53.81073,11.822937,5.550861,809.078912,9.405666,0.56826,6.567322,0.195447,0.078351,6.962101,3.387174,0.331485,10.810308,0.257439,5.10808,6.265698,3.085287,8.621304,1.901254,1.736735,1.110913
5106240,"Nova Ubiratã",265.845647,34.832046,9.319813,2.356341,2956.672282,136.504335,29.253273,13.459749,57.780072,18.874161,9.569135,17.017913,26.157057,21.173848,36.553168,22.23662,12.214803,33.404748,47.591842,57.891985,115.998409,17.696885
5106257,"Nova Xavantina",2205.308113,305.977126,272.469105,115.130495,0,124.281669,0,50.247051,0,35.87919,34.842,18.048514,48.779774,26.609243,21.680449,20.545376,13.564822,16.855916,24.553962,16.973109,10.55154,6.545384
5106265,"Novo Mundo",85.791947,6.104604,9.643559,7.433848,2414.727652,52.066945,12.239057,15.83802,15.017351,4.40131,21.36654,16.126398,26.338676,25.603812,19.760403,17.557743,25.57809,20.524558,20.987527,17.174588,12.227427,9.267789
5106273,"Novo Horizonte do Norte",0,0,0,0,717.428781,2.567493,0.22698,0.435627,0.383247,0.072459,0.320391,1.282437,0.80316,1.203867,0.315153,0,0.499356,0.579672,0.469674,0.070713,0.37539,0.196425
5106281,"Novo São Joaquim",2269.528577,214.038482,349.599251,100.365772,0,90.281383,0,52.315742,0,47.356747,40.405486,29.853615,45.13689,24.426927,30.372086,14.298806,17.421314,8.818381,15.513285,7.159752,7.287188,7.855694
5106299,"Paranaíta",0.044829,0.066728,0.189648,0.07463,2168.852047,41.260774,7.741273,10.202701,16.293051,6.057298,14.645906,39.521539,25.285561,52.867283,40.773225,41.943475,60.564955,24.446311,20.325036,31.597136,50.614961,8.823998
